GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,19683,27.000000,2.000000,1.000000,168.547821,0.009333,0.056486,0.000000,0.000000,0.000264,19683.000000,7.407407
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,29791,31.000000,2.000000,1.000000,173.234197,0.009000,0.058191,0.000000,0.000000,0.000273,29791.000000,6.451613
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,39304,34.000000,2.000000,1.000000,190.968150,0.009333,0.063110,0.000000,0.000000,0.000297,39304.000000,5.882353
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,50653,37.000000,2.000000,1.000000,178.532257,0.008667,0.062574,0.000000,0.000000,0.000295,50653.000000,5.405405
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1.000000,180.321142,0.009667,0.063021,0.000000,0.000000,0.000297,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1.000000,181.674149,0.009333,0.069637,0.000000,0.000000,0.000330,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1.000000,182.616613,0.009333,0.075662,0.000000,0.000000,0.000360,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1.000000,184.291758,0.009333,0.075112,0.000000,0.000000,0.000357,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1.000000,196.207535,0.009333,0.077924,0.000000,0.000000,0.000371,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1.000000,198.959498,0.015000,0.113949,0.000000,0.000000,0.000551,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1.000000,192.584870,0.009667,0.151744,0.000000,0.000000,0.000739,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1.000000,202.003103,0.009667,0.203283,0.000000,0.000000,0.000998,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1.000000,195.315414,0.009333,0.236046,0.000000,0.000000,0.001162,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,592704,84.000000,2.000000,1.000000,203.049306,0.009667,0.282973,0.000000,0.000000,0.001396,592704.000000,2.380952
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,704969,89.000000,2.000000,1.000000,197.129272,0.009667,0.329057,0.000000,0.000000,0.001625,704969.000000,2.247191
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,804357,93.000000,2.000000,1.000000,197.677032,0.012333,0.358921,0.000000,0.000000,0.001775,804357.000000,2.150538
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,912673,97.000000,2.000000,1.000000,198.333054,0.012333,0.400117,0.000000,0.000000,0.001982,912673.000000,2.061856
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1000000,100.000000,2.000000,1.000000,204.504013,0.012333,0.448711,0.000000,0.000000,0.002224,1000000.000000,2.000000
