GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1.000000,195.315429,0.000000,0.305747,0.000000,0.000000,0.001509,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,500094,63.000000,2.000000,2.000000,383.234660,0.000000,0.471830,0.000000,0.000000,0.002340,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,585336,58.000000,2.000000,3.000000,598.959676,0.000000,0.800692,0.000000,0.000000,0.003985,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,595508,53.000000,2.000000,4.000000,754.070129,0.000000,0.982416,0.000000,0.000000,0.004893,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,601526,67.000000,2.000000,2.000000,385.291331,0.000000,0.564877,0.000000,0.000000,0.002804,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,686000,70.000000,2.000000,2.000000,402.865194,0.000000,0.664836,0.000000,0.000000,0.003305,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,750141,63.000000,2.000000,3.000000,575.603251,0.000000,0.954779,0.000000,0.000000,0.004755,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,780448,58.000000,2.000000,4.000000,799.940470,0.000000,1.378075,0.000000,0.000000,0.006871,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,810448,74.000000,2.000000,2.000000,404.140879,0.000000,0.799425,0.000000,0.000000,0.003978,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,902289,67.000000,2.000000,3.000000,579.063232,0.000000,1.166116,0.000000,0.000000,0.005811,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,913066,77.000000,2.000000,2.000000,390.142812,0.000000,0.868385,0.000000,0.000000,0.004323,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,986078,79.000000,2.000000,2.000000,390.833109,0.000000,0.949209,0.000000,0.000000,0.004727,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1000188,63.000000,2.000000,4.000000,768.770162,0.000000,1.625751,0.000000,0.000000,0.008109,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1029000,70.000000,2.000000,3.000000,605.262716,0.000000,1.389654,0.000000,0.000000,0.006929,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1203052,67.000000,2.000000,4.000000,773.580445,0.000000,2.000796,0.000000,0.000000,0.009984,300763.000000,2.985075
