GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,1,1.000,64000.000,0.007,24.033,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,2,1.000,64000.000,0.007,24.019,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,14.000,0,1.000,30111.109,0.000,21.282,0.000,0.000,0.106
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,14.000,1,1.000,30222.391,0.000,21.302,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,14.000,2,1.000,30193.020,0.000,21.277,0.000,0.000,0.106
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,0,1.000,30111.109,0.007,13.412,0.000,0.000,0.067
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,1,1.000,30222.391,0.007,13.430,0.000,0.000,0.067
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,2,1.000,30193.020,0.007,13.426,0.000,0.000,0.067
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,16.000,0,1.000,64000.000,0.000,24.226,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,16.000,1,1.000,64000.000,0.000,24.259,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,16.000,2,1.000,64000.000,0.000,24.289,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,0,1.000,64000.000,0.007,24.036,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,1,1.000,64000.000,0.006,24.014,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,2,1.000,64000.000,0.007,24.002,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,16.000,0,1.000,30112.654,0.000,21.383,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,16.000,1,1.000,30227.238,0.000,21.334,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,16.000,2,1.000,30192.145,0.000,21.284,0.000,0.000,0.106
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,0,1.000,30112.654,0.007,13.477,0.000,0.000,0.067
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,1,1.000,30227.238,0.007,13.486,0.000,0.000,0.067
