GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_s_step,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,75,1.000000,0.006505,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,76,1.000000,0.006507,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,77,1.000000,0.006509,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,78,1.000000,0.006511,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,79,1.000000,0.006514,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,80,1.000000,0.006518,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,81,1.000000,0.006517,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,82,1.000000,0.006522,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,83,1.000000,0.006523,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,84,1.000000,0.006526,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,85,1.000000,0.006527,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,86,1.000000,0.006530,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,87,1.000000,0.006532,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,88,1.000000,0.006534,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,89,1.000000,0.006537,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,90,1.000000,0.006539,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,91,1.000000,0.006540,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,92,1.000000,0.006544,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,93,1.000000,0.006546,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,94,1.000000,0.006548,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,95,1.000000,0.006549,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,96,1.000000,0.006553,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,97,1.000000,0.006557,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,98,1.000000,0.006557,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,99,1.000000,0.006559,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,100,1.000000,0.006562,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,101,1.000000,0.006563,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,102,1.000000,0.006566,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,103,1.000000,0.006569,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,104,1.000000,0.006571,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,105,1.000000,0.006575,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,106,1.000000,0.006577,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,107,1.000000,0.006579,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,108,1.000000,0.006580,10648.000000,9.090909
NVIDIA A100-SXM4-80GB,1,1,circles_bruteforce,200,10648,22.000000,2.000000,109,1.000000,0.006582,10648.000000,9.090909
