GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_ms_step,env_volume
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,32,1.000,0.574,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,33,1.000,0.574,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,34,1.000,0.576,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,35,1.000,0.579,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,36,1.000,0.584,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,37,1.000,0.584,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,38,1.000,0.587,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,39,1.000,0.582,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,40,1.000,0.581,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,41,1.000,0.580,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,42,1.000,0.580,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,43,1.000,0.579,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,44,1.000,0.578,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,45,1.000,0.579,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,46,1.000,0.579,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,47,1.000,0.580,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,48,1.000,0.579,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,49,1.000,0.581,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,50,1.000,0.581,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,51,1.000,0.582,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,52,1.000,0.583,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,53,1.000,0.581,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,54,1.000,0.583,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,55,1.000,0.584,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,56,1.000,0.585,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,57,1.000,0.586,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,58,1.000,0.586,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,59,1.000,0.587,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,60,1.000,0.588,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,61,1.000,0.591,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,62,1.000,0.590,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,63,1.000,0.591,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,64,1.000,0.593,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,65,1.000,0.595,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,66,1.000,0.596,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,67,1.000,0.597,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,68,1.000,0.598,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,69,1.000,0.605,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,70,1.000,0.609,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,71,1.000,0.611,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,72,1.000,0.612,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,73,1.000,0.607,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,74,1.000,0.612,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,75,1.000,0.611,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,76,1.000,0.612,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,77,1.000,0.613,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,78,1.000,0.616,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,79,1.000,0.618,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,80,1.000,0.619,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,81,1.000,0.620,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,82,1.000,0.626,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,83,1.000,0.625,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,84,1.000,0.627,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,85,1.000,0.628,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,86,1.000,0.631,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,87,1.000,0.634,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,88,1.000,0.637,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,89,1.000,0.640,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,90,1.000,0.642,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,91,1.000,0.645,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,92,1.000,0.646,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,93,1.000,0.650,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,94,1.000,0.651,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,95,1.000,0.654,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,96,1.000,0.656,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,97,1.000,0.658,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,98,1.000,0.663,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,10648,22.000,2.000,99,1.000,0.662,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,0,1.000,1.130,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,1,1.000,0.564,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,2,1.000,0.564,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,3,1.000,0.570,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,4,1.000,0.567,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,5,1.000,0.572,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,6,1.000,0.572,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,7,1.000,0.562,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,8,1.000,0.563,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,9,1.000,0.562,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,10,1.000,0.561,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,11,1.000,0.562,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,12,1.000,0.564,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,13,1.000,0.564,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,14,1.000,0.563,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,15,1.000,0.563,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,16,1.000,0.563,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,17,1.000,0.565,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,18,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,19,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,20,1.000,0.569,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,21,1.000,0.566,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,22,1.000,0.565,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,23,1.000,0.566,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,24,1.000,0.566,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,25,1.000,0.566,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,26,1.000,0.567,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,27,1.000,0.567,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,28,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,29,1.000,0.569,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,30,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,31,1.000,0.569,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,32,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,33,1.000,0.568,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,34,1.000,0.569,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,35,1.000,0.570,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,36,1.000,0.570,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,37,1.000,0.571,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,38,1.000,0.574,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,39,1.000,0.574,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,40,1.000,0.579,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,41,1.000,0.576,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,42,1.000,0.578,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,43,1.000,0.576,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,44,1.000,0.574,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,45,1.000,0.573,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,46,1.000,0.573,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,47,1.000,0.574,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,48,1.000,0.576,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,49,1.000,0.577,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,50,1.000,0.576,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,51,1.000,0.579,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,52,1.000,0.581,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,53,1.000,0.583,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,54,1.000,0.584,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,55,1.000,0.586,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,56,1.000,0.582,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,57,1.000,0.584,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,58,1.000,0.584,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,59,1.000,0.584,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,60,1.000,0.587,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,61,1.000,0.588,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,62,1.000,0.590,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,63,1.000,0.591,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,64,1.000,0.592,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,65,1.000,0.595,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,66,1.000,0.595,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,67,1.000,0.596,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,68,1.000,0.599,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,69,1.000,0.598,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,70,1.000,0.599,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,71,1.000,0.603,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,72,1.000,0.605,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,73,1.000,0.609,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,74,1.000,0.608,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,75,1.000,0.609,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,76,1.000,0.611,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,77,1.000,0.610,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,78,1.000,0.611,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,79,1.000,0.610,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,80,1.000,0.615,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,81,1.000,0.616,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,82,1.000,0.619,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,83,1.000,0.621,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,84,1.000,0.622,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,85,1.000,0.624,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,86,1.000,0.629,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,87,1.000,0.631,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,88,1.000,0.635,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,89,1.000,0.635,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,90,1.000,0.636,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,91,1.000,0.637,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,92,1.000,0.640,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,93,1.000,0.643,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,94,1.000,0.641,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,95,1.000,0.645,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,96,1.000,0.651,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,97,1.000,0.650,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,98,1.000,0.656,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,19683,27.000,2.000,99,1.000,0.663,19683.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,0,2.000,1.448,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,1,2.000,0.889,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,2,2.000,0.888,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,3,2.000,0.887,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,4,2.000,0.886,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,5,2.000,0.886,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,6,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,7,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,8,2.000,0.886,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,9,2.000,0.885,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,10,2.000,0.885,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,11,2.000,0.889,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,12,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,13,2.000,0.888,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,14,2.000,0.889,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,15,2.000,0.886,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,16,2.000,0.887,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,17,2.000,0.887,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,18,2.000,0.886,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,19,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,20,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,21,2.000,0.888,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,22,2.000,0.888,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,23,2.000,0.890,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,24,2.000,0.889,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,25,2.000,0.890,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,26,2.000,0.891,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,27,2.000,0.892,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,28,2.000,0.893,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,29,2.000,0.894,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,30,2.000,0.895,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,31,2.000,0.894,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,32,2.000,0.894,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,33,2.000,0.897,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,34,2.000,0.908,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,35,2.000,0.904,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,36,2.000,0.905,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,37,2.000,0.906,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,38,2.000,0.901,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,39,2.000,0.902,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,40,2.000,0.904,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,41,2.000,0.906,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,42,2.000,0.909,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,43,2.000,0.907,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,44,2.000,0.905,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,45,2.000,0.908,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,46,2.000,0.912,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,47,2.000,0.911,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,48,2.000,0.912,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,49,2.000,0.913,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,50,2.000,0.913,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,51,2.000,0.916,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,52,2.000,0.916,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,53,2.000,0.915,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,54,2.000,0.917,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,55,2.000,0.922,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,56,2.000,0.928,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,57,2.000,0.923,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,58,2.000,0.929,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,59,2.000,0.927,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,60,2.000,0.928,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,61,2.000,0.931,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,62,2.000,0.936,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,63,2.000,0.941,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,64,2.000,0.944,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,65,2.000,0.940,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,66,2.000,0.944,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,67,2.000,0.950,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,68,2.000,0.950,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,69,2.000,0.949,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,70,2.000,0.950,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,71,2.000,0.950,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,72,2.000,0.954,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,73,2.000,0.958,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,74,2.000,0.960,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,75,2.000,0.967,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,76,2.000,0.974,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,77,2.000,0.979,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,78,2.000,0.979,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,79,2.000,0.986,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,80,2.000,0.990,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,81,2.000,1.000,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,82,2.000,0.994,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,83,2.000,0.995,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,84,2.000,1.002,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,85,2.000,1.009,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,86,2.000,1.010,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,87,2.000,1.012,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,88,2.000,1.019,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,89,2.000,1.021,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,90,2.000,1.026,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,91,2.000,1.027,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,92,2.000,1.033,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,93,2.000,1.038,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,94,2.000,1.042,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,95,2.000,1.050,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,96,2.000,1.056,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,97,2.000,1.059,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,98,2.000,1.068,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,21296,22.000,2.000,99,2.000,1.078,10648.000
TITAN V,1,0,circles_spatial3D_rtc,100,29791,31.000,2.000,0,1.000,1.343,29791.000
TITAN V,1,0,circles_spatial3D_rtc,100,29791,31.000,2.000,1,1.000,0.659,29791.000
TITAN V,1,0,circles_spatial3D_rtc,100,29791,31.000,2.000,2,1.000,0.663,29791.000
TITAN V,1,0,circles_spatial3D_rtc,100,29791,31.000,2.000,3,1.000,0.659,29791.000
TITAN V,1,0,circles_spatial3D_rtc,100,29791,31.000,2.000,4,1.000,0.655,29791.000
