GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_ms_step,env_volume
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,44,1.000,84.441,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,45,1.000,84.474,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,46,1.000,84.479,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,47,1.000,84.502,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,48,1.000,84.488,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,49,1.000,84.524,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,50,1.000,84.517,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,51,1.000,84.560,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,52,1.000,84.548,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,53,1.000,84.572,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,54,1.000,84.571,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,55,1.000,84.600,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,56,1.000,84.595,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,57,1.000,84.628,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,58,1.000,84.624,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,59,1.000,84.653,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,60,1.000,84.643,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,61,1.000,84.674,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,62,1.000,84.676,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,63,1.000,84.711,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,64,1.000,84.701,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,65,1.000,84.748,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,66,1.000,84.735,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,67,1.000,84.772,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,68,1.000,84.759,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,69,1.000,84.799,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,70,1.000,84.786,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,71,1.000,84.831,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,72,1.000,84.817,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,73,1.000,84.850,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,74,1.000,84.998,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,75,1.000,84.894,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,76,1.000,84.879,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,77,1.000,84.929,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,78,1.000,84.908,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,79,1.000,84.964,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,80,1.000,85.103,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,81,1.000,84.986,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,82,1.000,84.970,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,83,1.000,85.020,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,84,1.000,85.017,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,85,1.000,85.225,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,86,1.000,85.055,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,87,1.000,85.097,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,88,1.000,85.090,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,89,1.000,85.141,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,90,1.000,85.131,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,91,1.000,85.178,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,92,1.000,85.167,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,93,1.000,85.215,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,94,1.000,85.199,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,95,1.000,85.258,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,96,1.000,85.243,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,97,1.000,85.347,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,98,1.000,85.379,91125.000
TITAN V,1,0,circles_bruteforce,100,91125,45.000,2.000,99,1.000,85.328,91125.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,0,1.000,160.855,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,1,1.000,159.547,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,2,1.000,159.561,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,3,1.000,159.564,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,4,1.000,159.577,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,5,1.000,159.589,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,6,1.000,159.585,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,7,1.000,159.592,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,8,1.000,159.603,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,9,1.000,159.622,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,10,1.000,159.624,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,11,1.000,159.775,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,12,1.000,159.628,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,13,1.000,159.631,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,14,1.000,159.651,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,15,1.000,159.655,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,16,1.000,159.662,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,17,1.000,159.683,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,18,1.000,159.679,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,19,1.000,159.695,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,20,1.000,166.163,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,21,1.000,159.716,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,22,1.000,159.724,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,23,1.000,159.736,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,24,1.000,159.744,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,25,1.000,166.214,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,26,1.000,159.759,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,27,1.000,159.769,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,28,1.000,166.406,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,29,1.000,166.267,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,30,1.000,159.825,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,31,1.000,159.819,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,32,1.000,166.304,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,33,1.000,166.314,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,34,1.000,159.866,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,35,1.000,159.878,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,36,1.000,166.356,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,37,1.000,159.919,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,38,1.000,159.917,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,39,1.000,159.942,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,40,1.000,160.112,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,41,1.000,159.964,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,42,1.000,159.981,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,43,1.000,160.002,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,44,1.000,160.011,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,45,1.000,160.022,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,46,1.000,160.046,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,47,1.000,160.067,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,48,1.000,166.546,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,49,1.000,166.569,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,50,1.000,160.104,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,51,1.000,166.550,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,52,1.000,166.626,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,53,1.000,166.620,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,54,1.000,166.610,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,55,1.000,166.630,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,56,1.000,160.376,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,57,1.000,166.710,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,58,1.000,166.692,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,59,1.000,160.273,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,60,1.000,166.717,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,61,1.000,166.808,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,62,1.000,166.781,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,63,1.000,166.788,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,64,1.000,160.395,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,65,1.000,166.897,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,66,1.000,160.436,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,67,1.000,166.930,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,68,1.000,166.957,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,69,1.000,166.985,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,70,1.000,167.138,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,71,1.000,167.030,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,72,1.000,160.561,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,73,1.000,160.575,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,74,1.000,167.098,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,75,1.000,167.083,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,76,1.000,160.656,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,77,1.000,160.677,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,78,1.000,167.204,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,79,1.000,167.220,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,80,1.000,167.271,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,81,1.000,160.778,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,82,1.000,167.266,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,83,1.000,167.329,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,84,1.000,160.938,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,85,1.000,167.334,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,86,1.000,167.362,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,87,1.000,160.943,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,88,1.000,167.458,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,89,1.000,167.489,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,90,1.000,161.022,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,91,1.000,167.529,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,92,1.000,167.583,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,93,1.000,161.119,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,94,1.000,161.138,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,95,1.000,161.166,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,96,1.000,167.707,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,97,1.000,167.734,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,98,1.000,167.770,97336.000
TITAN V,1,0,circles_bruteforce,100,97336,46.000,2.000,99,1.000,167.819,97336.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,0,1.000,514.169,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,1,1.000,502.758,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,2,1.000,502.772,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,3,1.000,511.537,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,4,1.000,515.468,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,5,1.000,515.472,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,6,1.000,515.515,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,7,1.000,490.145,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,8,1.000,498.934,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,9,1.000,515.542,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,10,1.000,502.845,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,11,1.000,503.032,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,12,1.000,502.830,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,13,1.000,490.360,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,14,1.000,515.617,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,15,1.000,502.991,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,16,1.000,507.781,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,17,1.000,511.718,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,18,1.000,499.017,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,19,1.000,511.755,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,20,1.000,528.270,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,21,1.000,503.024,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,22,1.000,499.097,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,23,1.000,503.021,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,24,1.000,490.344,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,25,1.000,511.975,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,26,1.000,490.373,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,27,1.000,515.874,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,28,1.000,515.785,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,29,1.000,515.872,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,30,1.000,503.142,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,31,1.000,503.151,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,32,1.000,528.550,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,33,1.000,515.877,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,34,1.000,515.893,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,35,1.000,515.895,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,36,1.000,503.225,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,37,1.000,503.272,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,38,1.000,528.662,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,39,1.000,503.470,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,40,1.000,508.163,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,41,1.000,512.254,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,42,1.000,512.096,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,43,1.000,528.789,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,44,1.000,503.407,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,45,1.000,516.100,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,46,1.000,503.444,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,47,1.000,516.148,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,48,1.000,516.205,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,49,1.000,503.509,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,50,1.000,516.251,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,51,1.000,516.198,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,52,1.000,490.897,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,53,1.000,528.981,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,54,1.000,525.088,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,55,1.000,525.274,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,56,1.000,499.768,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,57,1.000,503.970,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,58,1.000,503.787,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,59,1.000,516.510,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,60,1.000,516.448,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,61,1.000,516.492,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,62,1.000,503.866,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,63,1.000,521.427,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,64,1.000,503.913,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,65,1.000,516.700,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,66,1.000,491.313,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,67,1.000,504.036,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,68,1.000,491.379,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,69,1.000,517.020,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,70,1.000,504.128,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,71,1.000,517.100,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,72,1.000,516.915,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,73,1.000,516.965,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,74,1.000,513.028,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,75,1.000,491.605,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,76,1.000,491.629,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,77,1.000,517.036,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,78,1.000,517.141,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,79,1.000,500.525,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,80,1.000,491.780,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,81,1.000,513.270,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,82,1.000,491.875,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,83,1.000,491.989,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,84,1.000,517.353,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,85,1.000,517.520,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,86,1.000,504.838,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,87,1.000,513.555,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,88,1.000,500.844,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,89,1.000,504.839,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,90,1.000,513.583,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,91,1.000,504.956,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,92,1.000,517.716,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,93,1.000,501.086,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,94,1.000,501.144,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,95,1.000,501.125,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,96,1.000,501.201,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,97,1.000,505.367,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,98,1.000,505.235,195112.000
TITAN V,1,0,circles_bruteforce,100,195112,58.000,2.000,99,1.000,492.660,195112.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,0,1.000,1082.564,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,1,1.000,1078.857,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,2,1.000,1079.210,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,3,1.000,1078.732,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,4,1.000,1079.225,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,5,1.000,1078.731,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,6,1.000,1079.241,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,7,1.000,1079.072,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,8,1.000,1079.291,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,9,1.000,1078.825,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,10,1.000,1079.305,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,11,1.000,1078.820,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,12,1.000,1079.454,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,13,1.000,1078.937,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,14,1.000,1079.362,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,15,1.000,1078.844,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,16,1.000,1079.392,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,17,1.000,1078.904,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,18,1.000,1079.439,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,19,1.000,1078.937,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,20,1.000,1079.452,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,21,1.000,1079.141,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,22,1.000,1079.517,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,23,1.000,1079.201,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,24,1.000,1079.678,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,25,1.000,1079.039,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,26,1.000,1079.596,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,27,1.000,1079.083,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,28,1.000,1079.597,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,29,1.000,1079.123,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,30,1.000,1079.795,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,31,1.000,1079.172,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,32,1.000,1079.693,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,33,1.000,1079.194,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,34,1.000,1079.740,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,35,1.000,1079.368,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,36,1.000,1079.913,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,37,1.000,1079.334,300763.000
TITAN V,1,0,circles_bruteforce,100,300763,67.000,2.000,38,1.000,1079.967,300763.000
