GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,step,ms_step
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,78,8.363
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,79,8.386
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,80,8.394
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,81,8.391
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,82,8.425
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,83,8.489
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,84,8.491
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,85,8.461
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,86,8.526
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,87,8.517
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,88,8.584
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,89,8.627
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,90,8.578
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,91,8.666
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,92,8.600
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,93,8.657
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,94,8.734
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,95,8.732
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,96,8.797
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,97,8.843
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,98,8.797
TITAN V,1,0,circles_spatial3D,100,159014,43.000,2.000,2,2.000,99,8.911
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,0,6.839
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,1,4.957
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,2,4.957
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,3,4.916
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,4,4.873
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,5,4.933
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,6,4.951
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,7,4.946
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,8,4.943
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,9,4.935
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,10,4.944
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,11,4.949
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,12,4.949
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,13,4.963
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,14,4.920
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,15,4.932
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,16,4.938
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,17,4.958
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,18,4.949
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,19,4.961
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,20,4.926
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,21,4.942
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,22,4.924
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,23,4.950
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,24,4.960
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,25,4.970
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,26,4.946
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,27,4.952
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,28,4.980
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,29,4.956
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,30,4.954
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,31,4.976
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,32,4.959
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,33,4.966
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,34,4.963
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,35,4.980
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,36,4.981
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,37,4.980
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,38,4.987
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,39,4.978
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,40,4.991
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,41,4.984
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,42,4.971
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,43,5.002
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,44,5.002
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,45,5.011
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,46,4.983
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,47,4.986
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,48,4.990
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,49,5.028
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,50,4.994
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,51,5.034
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,52,5.021
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,53,5.017
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,54,5.004
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,55,5.025
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,56,5.067
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,57,5.031
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,58,5.018
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,59,5.038
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,60,5.087
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,61,5.039
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,62,5.036
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,63,5.052
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,64,5.106
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,65,5.081
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,66,5.081
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,67,5.105
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,68,5.063
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,69,5.105
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,70,5.126
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,71,5.140
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,72,5.114
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,73,5.105
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,74,5.154
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,75,5.137
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,76,5.165
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,77,5.178
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,78,5.153
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,79,5.178
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,80,5.167
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,81,5.176
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,82,5.199
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,83,5.189
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,84,5.192
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,85,5.198
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,86,5.220
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,87,5.245
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,88,5.254
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,89,5.261
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,90,5.317
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,91,5.243
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,92,5.346
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,93,5.314
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,94,5.309
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,95,5.358
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,96,5.328
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,97,5.341
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,98,5.356
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,0,2.000,99,5.379
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,0,6.799
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,1,4.930
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,2,4.942
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,3,4.930
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,4,4.921
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,5,4.918
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,6,4.949
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,7,4.923
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,8,4.939
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,9,4.914
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,10,4.847
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,11,4.945
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,12,4.947
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,13,4.959
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,14,4.923
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,15,4.912
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,16,4.964
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,17,4.920
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,18,4.912
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,19,4.914
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,20,4.948
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,21,4.898
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,22,4.846
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,23,4.946
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,24,4.941
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,25,4.908
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,26,4.944
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,27,4.917
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,28,4.958
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,29,4.938
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,30,4.900
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,31,4.950
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,32,4.983
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,33,4.966
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,34,4.975
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,35,4.902
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,36,4.996
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,37,4.888
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,38,4.897
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,39,4.985
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,40,4.945
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,41,4.952
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,42,4.945
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,43,4.984
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,44,4.987
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,45,4.964
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,46,4.998
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,47,5.024
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,48,4.998
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,49,4.986
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,50,4.917
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,51,4.956
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,52,5.025
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,53,5.004
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,54,5.039
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,55,5.045
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,56,5.007
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,57,5.036
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,58,5.036
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,59,5.042
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,60,5.052
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,61,5.055
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,62,5.038
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,63,5.044
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,64,5.092
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,65,5.087
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,66,5.056
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,67,5.090
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,68,5.118
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,69,5.117
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,70,5.112
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,71,5.117
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,72,5.128
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,73,5.140
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,74,5.141
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,75,5.150
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,76,5.147
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,77,5.172
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,78,5.213
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,79,5.189
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,80,5.221
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,81,5.188
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,82,5.191
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,83,5.232
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,84,5.231
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,85,5.236
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,86,5.290
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,87,5.246
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,88,5.298
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,89,5.282
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,90,5.322
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,91,5.281
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,92,5.320
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,93,5.331
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,94,5.309
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,95,5.341
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,96,5.333
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,97,5.371
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,98,5.339
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,1,2.000,99,5.478
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,0,6.680
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,1,4.922
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,2,4.956
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,3,4.944
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,4,4.926
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,5,4.849
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,6,4.938
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,7,4.926
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,8,4.917
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,9,4.917
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,10,4.925
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,11,4.965
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,12,4.936
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,13,4.945
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,14,4.930
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,15,4.954
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,16,4.939
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,17,4.927
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,18,4.849
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,19,4.943
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,20,4.939
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,21,4.937
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,22,4.878
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,23,4.953
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,24,4.947
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,25,4.959
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,26,4.963
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,27,4.969
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,28,4.970
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,29,4.953
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,30,4.965
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,31,4.960
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,32,4.959
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,33,4.870
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,34,4.977
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,35,4.984
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,36,4.988
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,37,4.976
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,38,4.945
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,39,4.975
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,40,4.980
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,41,4.968
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,42,4.991
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,43,4.982
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,44,4.989
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,45,4.973
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,46,4.997
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,47,5.002
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,48,4.969
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,49,5.003
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,50,4.987
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,51,5.007
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,52,5.012
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,53,5.034
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,54,5.015
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,55,5.023
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,56,5.023
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,57,5.038
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,58,5.044
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,59,5.044
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,60,5.058
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,61,5.048
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,62,5.071
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,63,4.997
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,64,5.095
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,65,5.094
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,66,5.079
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,67,5.055
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,68,5.098
TITAN V,1,0,circles_spatial3D_rtc,100,159014,43.000,2.000,2,2.000,69,5.070
