GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,0,4.000,775.297,0.007,0.797,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,1,4.000,772.904,0.007,0.805,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,2,4.000,775.887,0.007,0.798,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59319,39.000,2.000,0,1.000,196.468,0.000,0.160,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59319,39.000,2.000,1,1.000,197.342,0.000,0.158,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,59319,39.000,2.000,2,1.000,195.093,0.000,0.158,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,0,1.000,196.468,0.006,0.136,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,1,1.000,197.342,0.006,0.139,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,2,1.000,195.093,0.006,0.139,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,118638,39.000,2.000,0,2.000,391.133,0.000,0.445,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,118638,39.000,2.000,1,2.000,392.463,0.000,0.458,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,118638,39.000,2.000,2,2.000,390.412,0.000,0.455,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,0,2.000,391.133,0.007,0.319,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,1,2.000,392.463,0.007,0.329,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,2,2.000,390.412,0.007,0.322,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,177957,39.000,2.000,0,3.000,586.166,0.000,0.893,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,177957,39.000,2.000,1,3.000,586.008,0.000,0.901,0.000,0.000,0.004
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,177957,39.000,2.000,2,3.000,586.894,0.000,0.917,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,0,3.000,586.166,0.007,0.588,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,1,3.000,586.008,0.007,0.592,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,2,3.000,586.894,0.007,0.595,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,237276,39.000,2.000,0,4.000,780.670,0.000,1.460,0.000,0.000,0.007
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,237276,39.000,2.000,1,4.000,778.728,0.000,1.478,0.000,0.000,0.007
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,237276,39.000,2.000,2,4.000,780.322,0.000,1.476,0.000,0.000,0.007
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,0,4.000,780.670,0.007,0.956,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,1,4.000,778.728,0.007,0.966,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,2,4.000,780.322,0.007,0.960,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,68921,41.000,2.000,0,1.000,197.935,0.000,0.162,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,68921,41.000,2.000,1,1.000,198.269,0.000,0.162,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,68921,41.000,2.000,2,1.000,196.155,0.000,0.160,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,0,1.000,197.935,0.006,0.149,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1,1.000,198.269,0.006,0.152,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,2,1.000,196.155,0.006,0.146,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,137842,41.000,2.000,0,2.000,394.393,0.000,0.480,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,137842,41.000,2.000,1,2.000,394.693,0.000,0.476,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,137842,41.000,2.000,2,2.000,391.959,0.000,0.478,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,0,2.000,394.393,0.007,0.335,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,1,2.000,394.693,0.007,0.336,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,2,2.000,391.959,0.007,0.334,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,206763,41.000,2.000,0,3.000,589.352,0.000,0.961,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,206763,41.000,2.000,1,3.000,587.722,0.000,0.957,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,206763,41.000,2.000,2,3.000,587.792,0.000,0.963,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,0,3.000,589.352,0.007,0.643,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,1,3.000,587.722,0.007,0.639,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,2,3.000,587.792,0.007,0.639,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,275684,41.000,2.000,0,4.000,784.581,0.000,1.601,0.000,0.000,0.008
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,275684,41.000,2.000,1,4.000,782.630,0.000,1.606,0.000,0.000,0.008
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,275684,41.000,2.000,2,4.000,782.615,0.000,1.611,0.000,0.000,0.008
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,0,4.000,784.581,0.007,1.094,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,1,4.000,782.630,0.007,1.088,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,2,4.000,782.615,0.007,1.086,0.000,0.000,0.005
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,79507,43.000,2.000,0,1.000,198.336,0.000,0.231,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,79507,43.000,2.000,1,1.000,199.317,0.000,0.236,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,79507,43.000,2.000,2,1.000,196.819,0.000,0.237,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,0,1.000,198.336,0.007,0.147,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1,1.000,199.317,0.006,0.149,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,2,1.000,196.819,0.006,0.147,0.000,0.000,0.001
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,159014,43.000,2.000,0,2.000,395.075,0.000,0.608,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,159014,43.000,2.000,1,2.000,395.920,0.000,0.612,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,159014,43.000,2.000,2,2.000,393.796,0.000,0.612,0.000,0.000,0.003
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,0,2.000,395.075,0.007,0.370,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,1,2.000,395.920,0.007,0.378,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,2,2.000,393.796,0.007,0.370,0.000,0.000,0.002
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,238521,43.000,2.000,0,3.000,590.995,0.000,1.153,0.000,0.000,0.006
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,238521,43.000,2.000,1,3.000,590.714,0.000,1.161,0.000,0.000,0.006
