GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,89373,31.000000,2.000000,3.000000,520.849426,0.009000,0.132656,0.000000,0.000000,0.000646,29791.000000,6.451613
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1.000000,184.291753,0.009000,0.072289,0.000000,0.000000,0.000345,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1.000000,196.207550,0.009000,0.075710,0.000000,0.000000,0.000362,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,101306,37.000000,2.000000,2.000000,358.023081,0.009000,0.108129,0.000000,0.000000,0.000524,50653.000000,5.405405
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,117912,34.000000,2.000000,3.000000,573.043762,0.009000,0.145428,0.000000,0.000000,0.000711,39304.000000,5.882353
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,118638,39.000000,2.000000,2.000000,361.459117,0.009000,0.109980,0.000000,0.000000,0.000534,59319.000000,5.128205
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,119164,31.000000,2.000000,4.000000,696.617432,0.009000,0.166868,0.000000,0.000000,0.000818,29791.000000,6.451613
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,137842,41.000000,2.000000,2.000000,363.708242,0.009000,0.138824,0.000000,0.000000,0.000677,68921.000000,4.878049
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,148877,53.000000,2.000000,1.000000,187.726125,0.009000,0.100163,0.000000,0.000000,0.000483,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,151959,37.000000,2.000000,3.000000,538.303609,0.009000,0.192990,0.000000,0.000000,0.000948,50653.000000,5.405405
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,157216,34.000000,2.000000,4.000000,765.436524,0.009333,0.247870,0.000000,0.000000,0.001222,39304.000000,5.882353
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,159014,43.000000,2.000000,2.000000,366.325633,0.009000,0.154063,0.000000,0.000000,0.000753,79507.000000,4.651163
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,177957,39.000000,2.000000,3.000000,542.907125,0.009000,0.201475,0.000000,0.000000,0.000990,59319.000000,5.128205
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,182250,45.000000,2.000000,2.000000,368.379171,0.009000,0.151252,0.000000,0.000000,0.000739,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,194672,46.000000,2.000000,2.000000,392.133087,0.009000,0.167019,0.000000,0.000000,0.000818,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1.000000,198.959508,0.009000,0.110701,0.000000,0.000000,0.000536,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,202612,37.000000,2.000000,4.000000,718.385274,0.009000,0.276063,0.000000,0.000000,0.001363,50653.000000,5.405405
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,206763,41.000000,2.000000,3.000000,546.301453,0.009000,0.236676,0.000000,0.000000,0.001166,68921.000000,4.878049
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,237276,39.000000,2.000000,4.000000,724.983215,0.009000,0.307708,0.000000,0.000000,0.001521,59319.000000,5.128205
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,238521,43.000000,2.000000,3.000000,550.330912,0.009333,0.254770,0.000000,0.000000,0.001257,79507.000000,4.651163
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,250047,63.000000,2.000000,1.000000,191.353338,0.009333,0.122713,0.000000,0.000000,0.000596,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,273375,45.000000,2.000000,3.000000,553.724609,0.009333,0.268672,0.000000,0.000000,0.001326,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,275684,41.000000,2.000000,4.000000,729.369832,0.009000,0.360504,0.000000,0.000000,0.001785,68921.000000,4.878049
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,292008,46.000000,2.000000,3.000000,589.240418,0.009000,0.302343,0.000000,0.000000,0.001495,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,297754,53.000000,2.000000,2.000000,375.539876,0.009333,0.230859,0.000000,0.000000,0.001137,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1.000000,192.584839,0.009333,0.148522,0.000000,0.000000,0.000725,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,318028,43.000000,2.000000,4.000000,734.773906,0.009000,0.394186,0.000000,0.000000,0.001954,79507.000000,4.651163
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,343000,70.000000,2.000000,1.000000,201.390676,0.009333,0.170948,0.000000,0.000000,0.000837,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,364500,45.000000,2.000000,4.000000,739.613363,0.009000,0.429426,0.000000,0.000000,0.002130,91125.000000,4.444444
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,389344,46.000000,2.000000,4.000000,787.328166,0.009333,0.457337,0.000000,0.000000,0.002269,97336.000000,4.347826
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,390224,58.000000,2.000000,2.000000,398.713501,0.009667,0.286342,0.000000,0.000000,0.001414,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1.000000,202.003103,0.009333,0.198740,0.000000,0.000000,0.000976,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,446631,53.000000,2.000000,3.000000,564.840413,0.009333,0.421434,0.000000,0.000000,0.002089,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,456533,77.000000,2.000000,1.000000,194.915553,0.009333,0.208768,0.000000,0.000000,0.001027,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1.000000,195.315430,0.009333,0.228828,0.000000,0.000000,0.001128,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,500094,63.000000,2.000000,2.000000,383.234649,0.009333,0.333905,0.000000,0.000000,0.001652,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,585336,58.000000,2.000000,3.000000,598.959737,0.009333,0.559959,0.000000,0.000000,0.002781,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,595508,53.000000,2.000000,4.000000,754.070150,0.009333,0.677556,0.000000,0.000000,0.003371,148877.000000,3.773585
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,601526,67.000000,2.000000,2.000000,385.291331,0.009667,0.404171,0.000000,0.000000,0.002003,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,686000,70.000000,2.000000,2.000000,402.865163,0.009333,0.476573,0.000000,0.000000,0.002366,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,750141,63.000000,2.000000,3.000000,575.603251,0.009667,0.652184,0.000000,0.000000,0.003244,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,780448,58.000000,2.000000,4.000000,799.940470,0.010000,0.931308,0.000000,0.000000,0.004639,195112.000000,3.448276
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,810448,74.000000,2.000000,2.000000,404.140829,0.010000,0.568487,0.000000,0.000000,0.002825,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,902289,67.000000,2.000000,3.000000,579.063253,0.010000,0.791988,0.000000,0.000000,0.003943,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,913066,77.000000,2.000000,2.000000,390.142802,0.009667,0.638484,0.000000,0.000000,0.003175,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,986078,79.000000,2.000000,2.000000,390.833109,0.010000,0.674803,0.000000,0.000000,0.003357,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1000188,63.000000,2.000000,4.000000,768.770101,0.010000,1.072097,0.000000,0.000000,0.005343,250047.000000,3.174603
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1029000,70.000000,2.000000,3.000000,605.262716,0.010000,0.961150,0.000000,0.000000,0.004788,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1203052,67.000000,2.000000,4.000000,773.580424,0.010333,1.349577,0.000000,0.000000,0.006731,300763.000000,2.985075
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1215672,74.000000,2.000000,3.000000,607.432149,0.010000,1.169421,0.000000,0.000000,0.005830,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1369599,77.000000,2.000000,3.000000,586.458415,0.010000,1.278574,0.000000,0.000000,0.006375,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1372000,70.000000,2.000000,4.000000,808.670003,0.010000,1.636980,0.000000,0.000000,0.008167,343000.000000,2.857143
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1479117,79.000000,2.000000,3.000000,587.480713,0.010000,1.399112,0.000000,0.000000,0.006978,493039.000000,2.531646
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1620896,74.000000,2.000000,4.000000,810.937174,0.010333,1.980582,0.000000,0.000000,0.009886,405224.000000,2.702703
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1826132,77.000000,2.000000,4.000000,783.133077,0.010000,2.220942,0.000000,0.000000,0.011087,456533.000000,2.597403
NVIDIA H100 PCIe,1,1,circles_spatial3D_rtc,200,1972156,79.000000,2.000000,4.000000,784.628235,0.010333,2.420779,0.000000,0.000000,0.012086,493039.000000,2.531646
