GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,10.000,2,1.000,15932.923,0.010,4.435,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,12.000,0,1.000,64000.000,0.000,24.725,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,12.000,1,1.000,64000.000,0.000,24.754,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,12.000,2,1.000,64000.000,0.000,24.769,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,0,1.000,64000.000,0.011,17.620,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,1,1.000,64000.000,0.010,17.621,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,12.000,2,1.000,64000.000,0.011,17.627,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,12.000,0,1.000,15690.340,0.000,10.113,0.000,0.000,0.051
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,12.000,1,1.000,15647.932,0.000,10.032,0.000,0.000,0.050
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,12.000,2,1.000,15658.113,0.000,10.003,0.000,0.000,0.050
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,0,1.000,15690.340,0.011,4.376,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,1,1.000,15647.932,0.010,4.403,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,12.000,2,1.000,15658.113,0.010,4.391,0.000,0.000,0.022
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,14.000,0,1.000,64000.000,0.000,24.702,0.000,0.000,0.123
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,14.000,1,1.000,64000.000,0.000,24.743,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,14.000,2,1.000,64000.000,0.000,24.754,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,0,1.000,64000.000,0.011,17.602,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,1,1.000,64000.000,0.010,17.602,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,14.000,2,1.000,64000.000,0.012,17.607,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,14.000,0,1.000,30111.109,0.000,22.984,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,14.000,1,1.000,30222.391,0.000,23.061,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,14.000,2,1.000,30193.020,0.000,23.020,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,0,1.000,30111.109,0.011,9.502,0.000,0.000,0.047
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,1,1.000,30222.391,0.010,9.545,0.000,0.000,0.048
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,14.000,2,1.000,30193.020,0.010,9.508,0.000,0.000,0.048
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,16.000,0,1.000,64000.000,0.000,24.634,0.000,0.000,0.123
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,16.000,1,1.000,64000.000,0.000,24.703,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,16.000,2,1.000,64000.000,0.000,24.712,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,0,1.000,64000.000,0.011,17.607,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,1,1.000,64000.000,0.009,17.607,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,16.000,2,1.000,64000.000,0.011,17.616,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,16.000,0,1.000,30112.654,0.000,23.079,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,16.000,1,1.000,30227.238,0.000,23.028,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,16.000,2,1.000,30192.145,0.000,22.958,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,0,1.000,30112.654,0.011,9.558,0.000,0.000,0.048
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,1,1.000,30227.238,0.010,9.508,0.000,0.000,0.048
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,2,1.000,30192.145,0.010,9.454,0.000,0.000,0.047
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,18.000,0,1.000,64000.000,0.000,24.693,0.000,0.000,0.123
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,18.000,1,1.000,64000.000,0.000,24.751,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,18.000,2,1.000,64000.000,0.000,24.756,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,0,1.000,64000.000,0.013,17.601,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,1,1.000,64000.000,0.009,17.606,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,2,1.000,64000.000,0.011,17.601,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,18.000,0,1.000,30153.295,0.000,23.044,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,18.000,1,1.000,30251.648,0.000,23.047,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,18.000,2,1.000,30229.070,0.000,23.045,0.000,0.000,0.115
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,0,1.000,30153.230,0.011,10.021,0.000,0.000,0.050
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,1,1.000,30251.703,0.010,10.017,0.000,0.000,0.050
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,2,1.000,30229.072,0.010,10.018,0.000,0.000,0.050
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,20.000,0,1.000,64000.000,0.000,24.713,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,20.000,1,1.000,64000.000,0.000,24.819,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce,200,64000,40.000,20.000,2,1.000,64000.000,0.000,24.846,0.000,0.000,0.124
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,0,1.000,64000.000,0.011,17.599,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,1,1.000,64000.000,0.010,17.596,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,2,1.000,64000.000,0.011,17.603,0.000,0.000,0.088
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,20.000,0,1.000,64000.000,0.000,23.125,0.000,0.000,0.116
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,20.000,1,1.000,64000.000,0.000,23.206,0.000,0.000,0.116
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,64000,40.000,20.000,2,1.000,64000.000,0.000,23.203,0.000,0.000,0.116
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,0,1.000,64000.000,0.011,15.158,0.000,0.000,0.076
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,1,1.000,64000.000,0.010,15.153,0.000,0.000,0.076
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,2,1.000,64000.000,0.011,15.156,0.000,0.000,0.076
