GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,2,1.000,193.307,0.010,0.110,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,0,2.000,387.928,0.000,0.489,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,1,2.000,390.243,0.000,0.497,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,2,2.000,389.308,0.000,0.511,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,0,2.000,387.928,0.010,0.219,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,1,2.000,390.243,0.010,0.215,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,2,2.000,389.308,0.010,0.215,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,0,3.000,582.331,0.000,0.732,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,1,3.000,583.386,0.000,0.744,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,2,3.000,582.596,0.000,0.762,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,0,3.000,582.331,0.012,0.448,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,1,3.000,583.386,0.010,0.455,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,2,3.000,582.596,0.010,0.460,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,0,4.000,775.297,0.000,1.290,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,1,4.000,772.904,0.000,1.289,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,2,4.000,775.887,0.000,1.324,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,0,4.000,775.297,0.010,0.608,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,1,4.000,772.904,0.010,0.615,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,2,4.000,775.887,0.010,0.619,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,0,1.000,196.468,0.000,0.204,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,1,1.000,197.342,0.000,0.201,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,2,1.000,195.093,0.000,0.201,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,0,1.000,196.468,0.010,0.134,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,1,1.000,197.342,0.010,0.136,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,2,1.000,195.093,0.009,0.134,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,0,2.000,391.133,0.000,0.513,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,1,2.000,392.463,0.000,0.526,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,2,2.000,390.412,0.000,0.523,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,0,2.000,391.133,0.010,0.311,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,1,2.000,392.463,0.010,0.323,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,2,2.000,390.412,0.010,0.312,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,0,3.000,586.166,0.000,0.930,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,1,3.000,586.008,0.000,0.947,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,2,3.000,586.894,0.000,0.940,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,0,3.000,586.166,0.010,0.470,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,1,3.000,586.008,0.010,0.478,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,2,3.000,586.894,0.010,0.484,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,0,4.000,780.670,0.000,1.352,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,1,4.000,778.728,0.000,1.352,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,2,4.000,780.322,0.000,1.371,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,0,4.000,780.670,0.010,0.777,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,1,4.000,778.728,0.010,0.787,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,2,4.000,780.322,0.010,0.792,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,0,1.000,197.935,0.000,0.204,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,1,1.000,198.269,0.000,0.205,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,2,1.000,196.155,0.000,0.202,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,0,1.000,197.936,0.010,0.141,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1,1.000,198.269,0.010,0.144,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,2,1.000,196.155,0.010,0.137,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,0,2.000,394.393,0.000,0.528,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,1,2.000,394.693,0.000,0.532,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,2,2.000,391.959,0.000,0.537,0.000,0.000,0.003
