GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,493039,79.000,2.000,1.000,206.675,0.000,1.256,0.000,0.000,0.006,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,500094,63.000,2.000,2.000,405.249,0.000,1.903,0.000,0.000,0.010,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,585336,58.000,2.000,3.000,631.155,0.000,3.073,0.000,0.000,0.015,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,595508,53.000,2.000,4.000,797.511,0.000,3.739,0.000,0.000,0.019,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,601526,67.000,2.000,2.000,406.306,0.000,2.352,0.000,0.000,0.012,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,686000,70.000,2.000,2.000,422.950,0.000,2.795,0.000,0.000,0.014,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,750141,63.000,2.000,3.000,605.947,0.000,3.908,0.000,0.000,0.020,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,780448,58.000,2.000,4.000,841.622,0.000,5.174,0.000,0.000,0.026,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,810448,74.000,2.000,2.000,423.668,0.000,3.329,0.000,0.000,0.017,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,902289,67.000,2.000,3.000,608.558,0.000,4.752,0.000,0.000,0.024,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,913066,77.000,2.000,2.000,409.494,0.000,3.734,0.000,0.000,0.019,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,986078,79.000,2.000,2.000,409.836,0.000,4.069,0.000,0.000,0.020,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1000188,63.000,2.000,4.000,807.499,0.000,6.608,0.000,0.000,0.033,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1029000,70.000,2.000,3.000,633.920,0.000,5.655,0.000,0.000,0.028,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1203052,67.000,2.000,4.000,811.177,0.000,8.001,0.000,0.000,0.040,300763.000,2.985
