GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,117912,34.000,2.000,0,3.000,620.804,0.000,0.761,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,117912,34.000,2.000,1,3.000,625.025,0.000,0.748,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,117912,34.000,2.000,2,3.000,621.941,0.000,0.753,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,0,3.000,620.804,0.057,0.410,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,1,3.000,625.025,0.055,0.429,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,2,3.000,621.941,0.059,0.427,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,157216,34.000,2.000,0,4.000,827.357,0.000,1.037,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,157216,34.000,2.000,1,4.000,831.162,0.000,1.005,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,157216,34.000,2.000,2,4.000,829.304,0.000,1.027,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,0,4.000,827.357,0.061,0.611,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,1,4.000,831.162,0.056,0.604,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,2,4.000,829.303,0.058,0.611,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,50653,37.000,2.000,0,1.000,194.729,0.000,0.218,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,50653,37.000,2.000,1,1.000,195.591,0.000,0.210,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,50653,37.000,2.000,2,1.000,193.307,0.000,0.205,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,0,1.000,194.729,0.058,0.123,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,1,1.000,195.591,0.058,0.120,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,2,1.000,193.307,0.055,0.119,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,0,2.000,387.928,0.000,0.495,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,1,2.000,390.243,0.000,0.504,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,101306,37.000,2.000,2,2.000,389.308,0.000,0.511,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,0,2.000,387.928,0.058,0.225,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,1,2.000,390.244,0.055,0.221,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,2,2.000,389.308,0.057,0.220,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,0,3.000,582.331,0.000,0.736,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,1,3.000,583.386,0.000,0.748,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,151959,37.000,2.000,2,3.000,582.596,0.000,0.766,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,0,3.000,582.331,0.056,0.452,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,1,3.000,583.386,0.058,0.459,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,2,3.000,582.596,0.057,0.464,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,0,4.000,775.297,0.000,1.287,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,1,4.000,772.904,0.000,1.287,0.000,0.000,0.006
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,202612,37.000,2.000,2,4.000,775.887,0.000,1.321,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,0,4.000,775.297,0.057,0.604,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,1,4.000,772.904,0.055,0.612,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,2,4.000,775.887,0.054,0.615,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,0,1.000,196.468,0.000,0.213,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,1,1.000,197.342,0.000,0.211,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,59319,39.000,2.000,2,1.000,195.093,0.000,0.210,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,0,1.000,196.468,0.054,0.141,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,1,1.000,197.342,0.054,0.143,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,2,1.000,195.093,0.054,0.143,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,0,2.000,391.133,0.000,0.516,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,1,2.000,392.463,0.000,0.532,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,118638,39.000,2.000,2,2.000,390.412,0.000,0.530,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,0,2.000,391.133,0.055,0.315,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,1,2.000,392.463,0.057,0.326,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,2,2.000,390.412,0.054,0.315,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,0,3.000,586.167,0.000,0.932,0.000,0.000,0.005
